Founder ID,Provider ID,Score,Reason
F007,S025,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F007,S027,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F007,S029,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F007,S030,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F007,S031,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F007,S032,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F007,S034,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F007,S036,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F007,S038,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F007,S040,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F007,S041,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F007,S042,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F007,S043,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F007,S046,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F007,S047,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F007,S048,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F008,S050,80.0,"industry:matched, skill:matched, project:similar_0, timeline:matched"
F008,S003,70.0,"industry:matched, skill:similar_0, project:matched, timeline:matched"
F008,S011,70.0,"industry:not_matched, skill:matched, project:matched, timeline:matched"
F008,S001,50.0,"industry:not_matched, skill:matched, project:similar_0, timeline:matched"
F008,S005,50.0,"industry:not_matched, skill:matched, project:similar_0, timeline:matched"
F008,S006,50.0,"industry:matched, skill:similar_0, project:similar_0, timeline:matched"
F008,S010,50.0,"industry:not_matched, skill:matched, project:similar_0, timeline:matched"
F008,S014,50.0,"industry:matched, skill:similar_0, project:similar_0, timeline:matched"
F008,S027,50.0,"industry:not_matched, skill:matched, project:similar_0, timeline:matched"
F008,S028,50.0,"industry:matched, skill:similar_0, project:similar_0, timeline:matched"
F008,S029,50.0,"industry:not_matched, skill:matched, project:similar_0, timeline:matched"
F008,S049,50.0,"industry:matched, skill:similar_0, project:similar_0, timeline:matched"
F008,S002,40.0,"industry:not_matched, skill:similar_0, project:matched, timeline:matched"
F008,S004,40.0,"industry:not_matched, skill:similar_0, project:matched, timeline:matched"
F008,S019,40.0,"industry:not_matched, skill:similar_0, project:matched, timeline:matched"
F008,S032,40.0,"industry:not_matched, skill:similar_0, project:matched, timeline:matched"
F008,S041,40.0,"industry:not_matched, skill:similar_0, project:matched, timeline:matched"
F008,S043,40.0,"industry:not_matched, skill:similar_0, project:matched, timeline:matched"
F008,S007,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F008,S008,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F008,S009,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F008,S012,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F008,S013,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F008,S015,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F008,S016,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F008,S017,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F008,S018,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F008,S020,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F008,S021,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F008,S022,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F008,S023,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F008,S024,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F008,S025,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F008,S026,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F008,S030,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F008,S031,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F008,S033,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F008,S034,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F008,S035,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F008,S036,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F008,S037,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F008,S038,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F008,S039,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F008,S040,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F008,S042,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F008,S044,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F008,S045,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F008,S046,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F008,S047,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F008,S048,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F009,S017,70.0,"industry:matched, skill:similar_0, project:matched, timeline:matched"
F009,S023,70.0,"industry:matched, skill:similar_0, project:matched, timeline:matched"
F009,S046,70.0,"industry:matched, skill:similar_0, project:matched, timeline:matched"
F009,S002,50.0,"industry:not_matched, skill:matched, project:similar_0, timeline:matched"
F009,S004,50.0,"industry:matched, skill:similar_0, project:similar_0, timeline:matched"
F009,S007,50.0,"industry:matched, skill:similar_0, project:similar_0, timeline:matched"
F009,S010,50.0,"industry:matched, skill:similar_0, project:similar_0, timeline:matched"
F009,S013,50.0,"industry:not_matched, skill:matched, project:similar_0, timeline:matched"
F009,S031,50.0,"industry:not_matched, skill:matched, project:similar_0, timeline:matched"
F009,S033,50.0,"industry:matched, skill:similar_0, project:similar_0, timeline:matched"
F009,S035,50.0,"industry:not_matched, skill:matched, project:similar_0, timeline:matched"
F009,S038,50.0,"industry:matched, skill:similar_0, project:similar_0, timeline:matched"
F009,S029,40.0,"industry:not_matched, skill:similar_0, project:matched, timeline:matched"
F009,S030,40.0,"industry:not_matched, skill:similar_0, project:matched, timeline:matched"
F009,S034,40.0,"industry:not_matched, skill:similar_0, project:matched, timeline:matched"
F009,S047,40.0,"industry:not_matched, skill:similar_0, project:matched, timeline:matched"
F009,S048,40.0,"industry:not_matched, skill:similar_0, project:matched, timeline:matched"
F009,S001,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F009,S003,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F009,S005,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F009,S006,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F009,S008,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F009,S009,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F009,S011,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F009,S012,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F009,S014,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F009,S015,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F009,S016,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F009,S018,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F009,S019,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F009,S020,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F009,S021,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F009,S022,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F009,S024,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F009,S025,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F009,S026,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F009,S027,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F009,S028,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F009,S032,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F009,S036,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F009,S037,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F009,S039,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F009,S040,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F009,S041,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F009,S042,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F009,S043,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F009,S044,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F009,S045,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F009,S049,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F009,S050,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F010,S045,80.0,"industry:matched, skill:matched, project:similar_0, timeline:matched"
F010,S025,70.0,"industry:matched, skill:similar_0, project:matched, timeline:matched"
F010,S001,50.0,"industry:matched, skill:similar_0, project:similar_0, timeline:matched"
F010,S005,50.0,"industry:matched, skill:similar_0, project:similar_0, timeline:matched"
F010,S007,50.0,"industry:not_matched, skill:matched, project:similar_0, timeline:matched"
F010,S013,50.0,"industry:matched, skill:similar_0, project:similar_0, timeline:matched"
F010,S017,50.0,"industry:not_matched, skill:matched, project:similar_0, timeline:matched"
F010,S018,50.0,"industry:matched, skill:similar_0, project:similar_0, timeline:matched"
F010,S019,50.0,"industry:not_matched, skill:matched, project:similar_0, timeline:matched"
F010,S024,50.0,"industry:matched, skill:similar_0, project:similar_0, timeline:matched"
F010,S030,50.0,"industry:not_matched, skill:matched, project:similar_0, timeline:matched"
F010,S034,50.0,"industry:matched, skill:similar_0, project:similar_0, timeline:matched"
F010,S037,50.0,"industry:matched, skill:similar_0, project:similar_0, timeline:matched"
F010,S041,50.0,"industry:matched, skill:similar_0, project:similar_0, timeline:matched"
F010,S006,40.0,"industry:not_matched, skill:similar_0, project:matched, timeline:matched"
F010,S015,40.0,"industry:not_matched, skill:similar_0, project:matched, timeline:matched"
F010,S016,40.0,"industry:not_matched, skill:similar_0, project:matched, timeline:matched"
F010,S028,40.0,"industry:not_matched, skill:similar_0, project:matched, timeline:matched"
F010,S040,40.0,"industry:not_matched, skill:similar_0, project:matched, timeline:matched"
F010,S042,40.0,"industry:not_matched, skill:similar_0, project:matched, timeline:matched"
F010,S002,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F010,S003,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F010,S004,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F010,S008,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F010,S009,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F010,S010,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F010,S011,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F010,S012,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F010,S014,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F010,S020,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F010,S021,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F010,S022,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F010,S023,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F010,S026,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F010,S027,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F010,S029,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F010,S031,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F010,S032,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F010,S033,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F010,S035,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F010,S036,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F010,S038,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
